fish_id,dfo,fac_code,genbc,ahc,fish,v6,farm_dx1,farm_dx2,farm_dx3,Company,Farm,size,type,coll_date,year,sw_entry,sw_transfer,quarter,carcass_sum,km_result,pcr_ihnv,pcr_ipnv,pcr_isav,pcr_vhsv,pcr_prs,pcr_sav,pcr_toti,vcm,bkd,wu,furunculosis,mouth_rot,vibriosis,photobacteriosis,listonelliosis,hks,jaundice,ricketsiosis,loma,anemia,ik_comment,hf_commment,path_comment,ns_mbd,ns_ahs,ns_vpt,ns_gif,ns_vwf,ns_bhm,ns_mrt,heart_peri,heart_myo,liver_cong,liver_nec,liver_itis,spleen_cong,spleen_ellipnec,spleen_wpulpitis,spleen_capprolif,kid_itis,kid_osis,kid_inthplasia,kid_nec,kid_glomitis,pancreatitis,enteritis,cns_itis,cns_malacia,cns_gliosis,cns_cong,cns_msporidia,gill_itis,gill_cong,gil_prolif,skinmus_itisnec,nud,chip,geneticsassignednumber,avgct_hkg,hkgalert,stddevoffamctvic_hkg,sumlowctfails,assayrepsdalert,Arena,ASPV,COV,CTV,MitoV,Ortho,ReoV,SmallUK,Toti,avgct_prv,avgct_ae_hyd,avgct_ae_sal,avgct_aspv,avgct_c_b_cys,avgct_ce_sha,avgct_cr_sal,avgct_de_sal,avgct_fa_mar,avgct_fl_psy,avgct_gy_sal,avgct_ic_hof,avgct_ic_mul,avgct_ihnv,avgct_ipnv,avgct_isav7,avgct_isav8,avgct_ku_thy,avgct_lo_sal,avgct_my_arc,avgct_my_cer,avgct_my_ins,avgct_na_sal,avgct_ne_per,avgct_nu_sal,avgct_omv,avgct_pa_kab,avgct_pa_min,avgct_pa_pse,avgct_pa_ther,avgct_pch_sal,avgct_pisck_sal,avgct_pmcv,avgct_prv,avgct_pspv,avgct_re_sal,avgct_rlo,avgct_sav,avgct_sch,avgct_sp_des,avgct_sp_sal,avgct_te_bry,avgct_ven,avgct_ver,avgct_vhsv,avgct_vi_ang,avgct_vi_sal,,,,,calc_ae_hyd,calc_ae_sal,calc_aspv,calc_c_b_cys,calc_ce_sha,calc_cr_sal,calc_de_sal,calc_fa_mar,calc_fl_psy,calc_gy_sal,calc_ic_hof,calc_ic_mul,calc_ihnv,calc_ipnv,calc_isav7,calc_isav8,calc_ku_thy,calc_lo_sal,calc_my_arc,calc_my_cer,calc_my_ins,calc_na_sal,calc_ne_per,calc_nu_sal,calc_omv,calc_pa_kab,calc_pa_min,calc_pa_pse,calc_pa_ther,calc_pch_sal,calc_pisck_sal,calc_pmcv,calc_prv,calc_pspv,calc_re_sal,calc_rlo,calc_sav,calc_sch,calc_sp_des,calc_sp_sal,calc_te_bry,calc_ven,calc_ver,calc_vhsv,calc_vi_ang,calc_vi_sal,dup,ae_hyd_call,ae_sal_call,aspv_call,c_b_cys_call,ce_sha_call,cr_sal_call,de_sal_call,fa_mar_call,fl_psy_call,gy_sal_call,ic_hof_call,ic_mul_call,ihnv_call,ipnv_call,isav7_call,isav8_call,ku_thy_call,lo_sal_call,my_arc_call,my_cer_call,my_ins_call,na_sal_call,ne_per_call,nu_sal_call,omv_call,pa_kab_call,pa_min_call,pa_pse_call,pa_ther_call,pch_sal_call,pisck_sal_call,pmcv_call,prv_call,pspv_call,re_sal_call,rlo_call,sav_call,sch_call,sp_des_call,sp_sal_call,te_bry_call,ven_call,ver_call,vhsv_call,vi_ang_call,vi_sal_call,_merge,salmon,salmon2,coll_date1,sw_entry1,time_sea,month_sea,month_sea6,month_sea4,heart_peri1,heart_myo1,liver_cong1,liver_nec1,liver_itis1,spleen_cong1,spleen_ellipnec1,spleen_wpulpitis1,spleen_capprolif1,kid_itis1,kid_osis1,kid_inthplasia1,kid_nec1,kid_glomitis1,pancreatitis1,enteritis1,cns_itis1,cns_malacia1,cns_gliosis1,cns_cong1,cns_msporidia1,gill_itis1,gill_cong1,gill_prolif1,samp,zone2,zone1,zone,fac_code,c_noted,,,,,,
G232,P.3-135,29,232,12.4155,7,G232,no_dz,,,Grieg Seafood,Newcombe,0,G,2012-11-10,2012,31/05/2012,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,(no comment),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,New,3_May262015_1195,G232,11.693997,0,0.12039208,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,14.13951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.335123,0,0,0,0,0,0,26.007963,0,0,0,0,0,0,13.237173,0,0,21.146418,0,,,,,0,0,0,5797.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.240458,0,0,0,0,0,0,0.50062579,0,0,0,0,0,0,2726.5486,0,0,24.180897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,matched (3),P,Pacific,19277,19144,133,4.4333334,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.4155,03-Jan,31,3,29,,,,,,,
G328,P.3-135,29,328,12.4155,3,G328,no_dz,,,Grieg Seafood,Newcombe,0,G,2012-11-10,2012,31/05/2012,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,#NAME?,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,4_May262015_1196,G328,12.324553,0,0.002115945,0,,999,999,999,999,999,999,999,999,999,0,0,27.050457,0,13.979321,0,0,0,0,0,0,0,0,0,0,0,0,0,20.209341,0,0,0,0,0,0,0,0,0,14.085523,29.79026,0,0,0,0,0,26.865059,0,0,0,0,0,0,17.554115,0,0,0,0,,,,,0,0.40298441,0,29172.18,0,0,0,0,0,0,0,0,0,0,0,0,0,156.34607,0,0,0,0,0,0,0,0,0,14611.761,1.9077407,0,0,0,0,0,0.89580131,0,0,0,0,0,0,406.37045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),P,Pacific,19277,19144,133,4.4333334,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4155,03-Jan,31,3,29,,,,,,,
G423,P.3-135,29,423,12.4155,4,G423,no_dz,,,Grieg Seafood,Newcombe,0,G,2012-11-10,2012,31/05/2012,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,(no comment),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,New,5_June152015_1225,G423,12.255779,0,0.11810703,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,11.199119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.829531,24.865829,0,26.633947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,140623.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.57245,54.908318,0,1.6166322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),P,Pacific,19277,19144,133,4.4333334,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.4155,03-Jan,31,3,29,,,,,,,
G151,A.2.3-138,28,151,12.4988,5,G151,Open1,,,Mainstream,Rant Point,1,G,2012-04-12,2012,2012-03-01,,4,1,,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Systemic dz with macroscopic and microscopic hepatic  and renal lesions are consistent with P salmonis pos PCR result,,VPT-PC fat; VWF-liver,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,2_May262015_1194,G151,13.775962,0,0.062370569,0,,999,999,999,6.619969567,999,999,999,999,999,17.346334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.051971,0,0,0,0,0,0,0,0,0,0,0,24.54122,0,5.7419052,0,17.346334,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.538503,0,0,0,0,0,0,0,0,0,0,0,154.49001,0,982313.94,0,94.692612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19331,18995,336,11.2,2,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4988,2.3,2.3,23,28,,,,,,,
G438,A.2.3-138,28,438,12.4988,8,G438,Open1,,,Mainstream,Rant Point,1,G,2012-04-12,2012,2012-03-01,,4,1,,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Systemic dz with macroscopic and microscopic hepatic  and renal lesions are consistent with P salmonis pos PCR result,,__,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,New,12_June192015_1194_1229,G438,12.809863,0,0.15209736,0,,999,999,999,17.16758646,28.9510939,999,999,999,999,18.297956,0,0,0,0,0,0,0,0,27.293997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.335512,0,27.75503,0,18.297956,0,0,0,0,27.653032,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,16.5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66301.867,0,1.073604,0,103.03896,0,0,0,0,103.10431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19331,18995,336,11.2,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.4988,2.3,2.3,23,28,,,,,,,
G594,A.3.4-12,1,594,11.2611,6,G594,no_dz,,,Marine Harvest ,Raynor,0,G,21/06/2011,2011,2011-04-01,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"Systemic dz with liver and kidney inflammation, no agent found. Brain hemorrhage",,suspect head trauma,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,New,7_June52015_1227,G594,13.500775,0,0.15202409,0,,999,999,999,19.54382918,999,999,999,999,999,20.742554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.689238,0,0,0,0,0,0,0,0,0,0,0,17.98723,0,0,0,20.742554,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.060863,0,0,0,0,0,0,0,0,0,0,0,6211.5156,0,0,0,7.1456118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18799,18631,168,5.5999999,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.2611,3.4,3.4000001,34,1,,,,,,,
G498,A.3.4-12,1,498,11.2611,5,G498,no_dz,,,Marine Harvest ,Raynor,0,G,21/06/2011,2011,2011-04-01,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain hemorrhage,,"hemorrhaging on skin, red swollen pallet",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,2,0,2,0,New,6_June52015_1226,G498,14.196299,0,0.024066214,0,,999,999,999,19.56303299,999,999,999,999,999,19.443764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.544922,0,0,0,0,0,0,0,0,23.667282,0,0,24.491741,0,0,0,19.443764,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5683253,0,0,0,0,0,0,0,0,13.731606,0,0,95.974403,0,0,0,40.989513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18799,18631,168,5.5999999,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,11.2611,3.4,3.4000001,34,1,,,,,,,
G427,A.3.2-141,55,427,12.4294,7,G427,no_dz,,,Mainstream Canada,Raza Island,1,G,18/10/2012,2012,15/11/2011,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,New,5_June152015_1225,G427,11.728844,0,0.25628069,0,,999,999,999,19.3285161,27.79327123,999,999,999,999,0,0,0,0,26.139265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.194252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,2.5514092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19284,18946,338,11.266666,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.4294,3.2,3.2,32,55,,,,,,,
G235,A.3.2-141,55,235,12.4294,3,G235,no_dz,,,Mainstream Canada,Raza Island,1,G,18/10/2012,2012,15/11/2011,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,Mild inflammation of epicardium and myocardium,,organs pale (general anemia),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G235,18.868822,0,0.44251016,0,,999,999,999,999,999,999,999,999,999,19.460093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.460093,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.199526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19284,18946,338,11.266666,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4294,3.2,3.2,32,55,,,,,,,
G213,A.3.2-105,55,213,12.2843,2,G213,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Farmer dispatched with blow to head,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G213,10.290421,0,0.026420327,0,,999,999,999,-999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.93692,0,0,0,0,0,20.754505,0,0,0,0,0,0,0,0,0,24.923536,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.1929,0,0,0,0,0,20.713192,0,0,0,0,0,0,0,0,0,1.8102459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2843,3.2,3.2,32,55,,,,,,,
G118,A.3.2-105,55,118,12.2843,7,G118,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,New,2_May262015_1194,G118,14.371523,0,0.011107108,0,pa_ther,999,999,999,18.82542209,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.290226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.918388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.2843,3.2,3.2,32,55,,,,,,,
G309,A.3.2-105,55,309,12.2843,3,G309,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,"Systemic dz with gross and microscopic lesions; Vibrio scophthalmi isolated from kidney,relevance to inflammation and death unknown",,Swollen spleen/kidney/red gut/SB & PC hemo,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,New,4_May262015_1196,G309,12.829421,0,0.17478192,0,,999,999,999,20.51376653,999,999,999,999,999,0,0,28.248596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.302885,0,0,0,0,0,0,0,0,0,0,0,0,17.46957,0,0,0,0,,,,,0,0.23618729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20460.57,0,0,0,0,0,0,0,0,0,0,0,0,430.54398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.2843,3.2,3.2,32,55,,,,,,,
G405,A.3.2-105,55,405,12.2843,4,G405,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,5_June152015_1225,G405,13.835934,0,0.14324896,0,,999,999,999,23.62844002,30.77894074,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.186954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.718519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2843,3.2,3.2,32,55,,,,,,,
G117,A.3.2-105,55,117,12.2843,1,G117,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Liver hemorrhage,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,2_May262015_1194,G117,13.714356,0,0.04125762,0,pa_ther,999,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.959824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7964,25.937695,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0582514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81763995,1.08453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2843,3.2,3.2,32,55,,,,,,,
G214,A.3.2-105,55,214,12.2843,10,G214,no_dz,,,Mainstream Canada,Raza Island,1,G,13/07/2012,2012,15/11/2011,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,New,3_May262015_1195,G214,10.742625,0,0.010782022,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.994772,0,0,0,0,0,17.965685,0,0,24.326155,0,0,0,0,0,0,20.961874,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5072.667,0,0,0,0,0,147.85522,0,0,773.90576,0,0,0,0,0,0,27.830799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,matched (3),A,Atlantic,19187,18946,241,8.0333338,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.2843,3.2,3.2,32,55,,,,,,,
G637,A.3.2-16,55,637,12-403,6,G637,Wu,,,Mainstream Canada,Raza Island,0,G,13/01/2012,2012,28/11/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,New,7_June52015_1227,G637,12.0559,0,0.22306766,0,,999,999,999,8.505361487,999,999,999,999,999,0,0,0,0,24.18466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,4.9461489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19005,18959,46,1.5333333,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12-403,3.2,3.2,32,55,,,,,,,
G732,A.3.2-16,55,732,12-403,7,G732,Wu,,,Mainstream Canada,Raza Island,0,G,13/01/2012,2012,28/11/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,11_June162015_1226_1230,G732,10.867316,0,0.12151457,0,,999,999,999,20.6474396,999,999,999,999,999,0,0,0,0,28.915844,0,0,0,0,0,0,0,0,0,0,0,0,26.6243,0,0,0,0,0,0,0,0,0,0,0,36.506271,0,0,0,0,0,24.647484,0,0,29.275473,0,0,0,18.726164,0,0,0,0,,,,,0,0,0,1.7366741,0,0,0,0,0,0,0,0,0,0,0,0,2.6958148,0,0,0,0,0,0,0,0,0,0,0,0.081692681,0,0,0,0,0,5.6710114,0,0,57.887589,0,0,0,99.595627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19005,18959,46,1.5333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-403,3.2,3.2,32,55,,,,,,,
G541,A.3.2-16,55,541,12-403,2,G541,Wu,,,Mainstream Canada,Raza Island,0,G,13/01/2012,2012,28/11/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"BHM, suspect head trauma",0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,6_June52015_1226,G541,12.759594,0,0.057615008,0,,999,999,999,25.83961046,999,999,999,999,999,23.520586,0,0,0,21.952724,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.800085,21.732944,0,0,0,23.520586,0,0,0,0,0,0,0,0,0,0,0,0,25.890665,,,,,0,0,0,48.994389,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.008795,754.67438,0,0,0,2.6359575,0,0,0,0,0,0,0,0,0,0,0,0,1.0148846,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19005,18959,46,1.5333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-403,3.2,3.2,32,55,,,,,,,
