hkg_Alert,Unique,Fish,Alternate,Prog,Species,Spp_Group,Trip,Location,SWFW,Year,Date,SEASON1,Stock,Stock_Region,Histology,SmAd,HW,HatcheryWild,Set,STATION,STATION_NAME,Length,Mass,Sex,Comments,Comments 2,Dissection Comments,catch_R,Ec_Wc_VanIsle,Catch_Sub_region,Catch_Region,Zone,Latitude,Longitude,Unique1,Tissue,LOD,Value,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,hkg,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
OK,1000-0208-131-G427,G427,DFO-A.3.2-141  AHC-12.4294,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,18-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-30,Mainstream Canada,Brent Island or Raza,,,,,,__,P013,ECVI,DI,VIN,ECVI,50.28648681,-125.3469672,1000-0208-131-G427,Mixed,NO,AvgCopy,0,0,0,0,0,0,2.551409232,0,0,0,501.5682348,0,0,0,0,9419537044,0,0,0,0,0,0,0,0,3.429763427,0,0,0,0,0,0,0,0,0,0,0,1467.706823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G428,G428,DFO-A.2.4-132  AHC-12.4292,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,23-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-31,Grieg Seafood,Muchalat South or Williamson Pass,,,,,,"low D.O. pen, enlarged heart",P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G428,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,10.08082963,0,0,0,0,4901035659,0,0.079435527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454.258022,0,0,0,46.44065484,0,0,0,0,0,0,0,0,0,0,0,41.56550396,0,0,0,0,0,0,0
OK,1000-0208-131-G429,G429,DFO-A.3.4-154  AHC-12.4427,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,31-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-32,Marine Harvest,Bell Island or Shelter Pass,,,,,,Bloody stool,P012,ECVI,JS,VIN,ECVI,50.8325,-127.5203,1000-0208-131-G429,Mixed,NO,AvgCopy,0,0,0,0,36.72596755,0,0,0,0,0,17.46985467,0,0,0,0,1.099305081,0,0,0,0,0,0,0,0.320567297,0,0,0,0,0,0,0,0,0,0,0,0,108641.3823,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0.354296057,0,0,0,0,0,0,0
OK,1000-0208-131-G43,G43,DFO-A.3.2-140  AHC-12.4293,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,18-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-30,Mainstream Canada,Brent Island or Raza,,,,,,"Small pinpoint hemo on skin, ascites, pseudocapsule around liver",P013,ECVI,DI,VIN,ECVI,50.28648681,-125.3469672,1000-0208-131-G43,Mixed,NO,AvgCopy,0,0,0,0,41093.48248,0,0,0,0,0,25.67246309,0,0,0,0,3.3333E+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.6135541,0,0,0,3.119112445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G430,G430,DFO-A.3.4-155  AHC-12.4428,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,31-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-32,Marine Harvest,Bell Island or Shelter Pass,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.8325,-127.5203,1000-0208-131-G430,Mixed,NO,AvgCopy,0,0,0,0,9301.10941,0,0,0,0,0,142.7788671,0,0,0,0,28214079.59,0,0,0,0,0,0,424.2674515,0,0,0,0,0,0,0,0,0,0,0,0,-999,1511.600643,0,0,0,0,0,11.62491572,0,0,0,0,0,0,0,0,0,0,0,0.959538502,0,0,0,0,0
OK,1000-0208-131-G431,G431,DFO-A.3.5-156  AHC-12.4429,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,30-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-44,Marine Harvest,"Goat Cove, Jackson Pass or Kid Bay",,,,,,#NAME?,P007,Northern,CC,Northern,Northern,52.78771002,-128.4179892,1000-0208-131-G431,Mixed,NO,AvgCopy,0,0,0,0,2740.625739,0,0,0,0,0,124.9378362,0,0,0,0,5373312688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565.178664,0,0,0,81.02692031,0,0,0,0,0,0,0,0,0,0,0,0.031327558,0,0,0,0,0,0,0
OK,1000-0208-131-G433,G433,DFO-A.3.4-143  AHC-12.4562,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,07-Nov-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-33,Mainstream Canada,Mt. Simmonds,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.87736841,-126.9054808,1000-0208-131-G433,Mixed,NO,AvgCopy,0,0,0,0,38072.05901,0,2.323373056,0,0,0,0,0,0,82.35837034,0,585459356.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.12543,0,0,0,0,-999,0,0
OK,1000-0208-131-G434,G434,DFO-A.3.3-152  AHC-12.456,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,08-Nov-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-34,Marine Harvest,Doctor Islet or Larsen Island,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.6520719,-126.2900748,1000-0208-131-G434,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,232590.1267,0,0,0,0,76999734569,0,-999,0,0,0,0,0.715640227,-999,0,0,0,0,0,0,0,0,0,0,0,0,7.60952462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.066061,0,0,0,0,0,0,28.98574519
OK,1000-0208-131-G435,G435,DFO-A.3.3-153  AHC-12.4561,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,07-Nov-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-45,Mainstream Canada or Marine Harvest,Sir Edmond or Wicklow Point,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.81862454,-126.5638747,1000-0208-131-G435,Mixed,NO,AvgCopy,0,0,0,0,14163.50785,0,0,0,0,0,943.5524677,0,0,0,0,3.3333E+99,0,0,0,0,0,0,1.457832437,0,4.08088435,0,0,0,0,0,0,0,0,0,0,0,131.0802256,0,0,0,0.29226176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G436,G436,DFO-A.2.3-136  AHC-12.4986,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,05-Dec-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-36,Mainstream Canada,Dixon or Ross Pass,,,,,,#NAME?,P024,WCVI,WCVI,WCVI,WCVI,49.4056111,-126.1527457,1000-0208-131-G436,Mixed,NO,AvgCopy,0,0,0,0,71944.0156,0,0,0,0,0,566.2949699,0,0,0,0,53348909.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.31558544,9788.489022,0,0,0,0.145168251,0,0,0,0,0,0,0,0,0,0,0,24.21444545,0,0,0,0,0,0,0
OK,1000-0208-131-G437,G437,DFO-A.2.3-137  AHC-12.4987,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,04-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-37,Mainstream Canada,MacIntyre,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.31975052,-125.8138861,1000-0208-131-G437,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11302.8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.43698065,0,0,0,22.70178391,0,0,0,0,0,0,0,0,0,0,0,6.344686253,0,0,0,0,0,0,0
OK,1000-0208-131-G438,G438,DFO-A.2.3-138  AHC-12.4988,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,04-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-37,Mainstream Canada,MacIntyre,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.31975052,-125.8138861,1000-0208-131-G438,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,963.1844515,0,0,16.51960085,0,6659.231401,0,0,0,0,0,0,0,0,0.58907313,0,0,0,0,0,0,0,0,0,0,0,66301.87083,0,1.073603963,0,103.0389598,0,0,0,0,0,103.104307,0,0,0,0,0,0.016433207,0,0,0,0,0,0,0
OK,1000-0208-131-G439,G439,DFO-A.2.3-139  AHC-12.4989,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,05-Dec-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-36,Mainstream Canada,Dixon or Ross Pass,,,,,,Yellow mucus material in gut,P024,WCVI,WCVI,WCVI,WCVI,49.4056111,-126.1527457,1000-0208-131-G439,Mixed,NO,AvgCopy,0,0,0,0,7823.025072,0,0,0,0,0,596.6918693,0,0,0,0,449077066.6,0,0,0,0,0,0,0,0,1.483158335,0,0,0,0,0,0,0,0,0,0,0,217.5604725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.708248,0,0,0,0,0,0,0
OK,1000-0208-131-G44,G44,DFO-A.2.4-132  AHC-12.4292,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,23-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-31,Grieg Seafood,Muchalat South or Williamson Pass,,,,,,low D.O. pen,P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G44,Mixed,NO,AvgCopy,0,-999,0,0,0,0,0.809041178,0,0,0,114.2752608,0,0,0,0,7.80514E+97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11759.41211,0,0,0,1025.835413,0,0,0,0,0,0,0,0,0,0,0,2.227828016,0,0.07371233,0,0,0,0,0
OK,1000-0208-131-G440,G440,DFO-A.2.3-139  AHC-12.4989,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,05-Dec-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-36,Mainstream Canada,Dixon or Ross Pass,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.4056111,-126.1527457,1000-0208-131-G440,Mixed,NO,AvgCopy,0,3.456996204,0,0,24493.30797,0,0,0,0,0,0,0,0,0,0,2.50165E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.81810306,0,0.42344848,0,0,0,0,0,0,0,0,0,0,0,0,0,5229.203031,0,0,0,0,0,0,0
OK,1000-0208-131-G444,G444,DFO-A.3.3-133  AHC-12.5079,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,14-Dec-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-40,Grieg Seafood,Bennett Point,,,,,,(no comments),P012,ECVI,JS,VIN,ECVI,50.58938,-126.401134,1000-0208-131-G444,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,90.64377072,0,0,0,0,0.07347017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888.063719,0,0,0,936.5480449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G447,G447,DFO-A.3.2-5  AHC-13-0571,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,30-Jan-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-164,Grieg Seafood or Marine Harvest,Barnes Bay or Okisollo,,,,,,No comments written but histo slide,P013,ECVI,DI,VIN,ECVI,50.19,-125.16,1000-0208-131-G447,Mixed,NO,AvgCopy,0,0,0,0,62.54417288,0,0,0,0,0,428.7787786,0,0,0,0,46266939.84,0,0,0,0,0,0,7.23016964,0,0,0,0,0,0,0,0,0,0,0,0,0,8.146505159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G448,G448,DFO-A.2.4-18  AHC-13-0573,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,05-Feb-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-165,Marine Harvest,Koskimo Bay or Monday Rocks or Mahatta West,,,,,,Congested blood vessels of the pyloric caeca,P027,WCVI,WCVI,WCVI,WCVI,50.46089106,-127.9016318,1000-0208-131-G448,Mixed,NO,AvgCopy,0,0,0,0,6525.124293,0,0,0,0,0,468.2793349,0,0,0,0,3985.254726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,80.06079761,0,0,0,42.37285721,0,0,0,0,0,0,0,0,0,0,0,56.99044008,0,0,0,0,0,0,0
OK,1000-0208-131-G449,G449,DFO-A.3.3-23  AHC-13-0577,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Feb-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-166,Marine Harvest,Doctor Islet or Swanson Island or Larsen Island or Upper Retreat or  Wicklow Point,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.6520719,-126.2900748,1000-0208-131-G449,Mixed,NO,AvgCopy,0,0,0,0,1.033171407,0,0,0,0,0,0,0,0,0,0,22925406.92,0,0,0,0,0,0,0.56521243,0,0,0,0,0,0,0,0,0,0,0,0,-999,609.5623956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.9169203,0,0,0,0,0,0,0
OK,1000-0208-131-G45,G45,DFO-A.2.4-160  AHC-12.4297,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,23-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-31,Grieg Seafood,Muchalat South or Williamson Pass,,,,,,"pintpoint hemorrhage on skin, BHM-suspect congestions, paint brush hemorrhaging on peritoneal lining adjacent to liver, ascites, dark spleen",P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G45,Mixed,NO,AvgCopy,0,0,0,0,11966.00396,0,0,0,0,0,132.9444579,0,0,1.910232166,0,1.17308E-05,0,0.080636936,0,0,0,0,0,0,0,0,0,0,0,0,25.02008899,0,0,0,0,0,2018.678901,0,0,0,3.50337636,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-131-G450,G450,DFO-A.3.3-23  AHC-13-0577,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-Feb-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-166,Marine Harvest,Doctor Islet or Swanson Island or Larsen Island or Upper Retreat or  Wicklow Point,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.6520719,-126.2900748,1000-0208-131-G450,Mixed,NO,AvgCopy,0,0,0,0,1.167464792,0,0,0,0,0,0,0,0,0,0,36030.56995,0,0,0,0,0,0,2396.08426,0,0,0,0,0,0,0,0,0,0,0,0,56.70810032,708.5541388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.1205813,0,0,0,0,0,0,0
OK,1000-0208-131-G451,G451,DFO-A.3.4-27  AHC-13-0700,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,13-Feb-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-167,Marine Harvest,Raynor or Shelter Pass,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.89101414,-127.2464003,1000-0208-131-G451,Mixed,NO,AvgCopy,0,0,0,0,313.5306538,0,-999,0,0,0,300.0893686,0,0,0,0,744.5598449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3937546,0,0,0,1.925707891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G452,G452,DFO-A.3.3-15  AHC-13-0698,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,14-Feb-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-168,Mainstream,Maude Island,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.85331622,-126.7602553,1000-0208-131-G452,Mixed,NO,AvgCopy,0,0,0,0,163737.866,0,0,0,0,0,3.093350044,0,0,0,0,36519150.56,0,0,0,0,0,0,0,0,2.528388306,0,0,0,0,0,0,0,0,0,0,0,1196.220335,0,0,0,8.078118787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G454,G454,DFO-A.2.3-10  AHC-13-1046,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,04-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-190,Mainstream,Fortune Channel,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.23867173,-125.7500281,1000-0208-131-G454,Mixed,NO,AvgCopy,0,0,0,0,11.2600015,0,0,0,0,0,41.3196346,0,0,0,0,53180.01935,0,0,0,0,0,0,0,0,7.194907534,0,0,0,0,0,0,0,0,0,0,0,784.510432,0,1.865397775,0,11.86099668,0,0,0,0,0,323.7230597,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G455,G455,DFO-A.2.3-9  AHC-13-1045,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,05-Mar-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-170,Mainstream,Dixon or Ross Pass,,,,,,VPT on liver/mottled liver,P024,WCVI,WCVI,WCVI,WCVI,49.4056111,-126.1527457,1000-0208-131-G455,Mixed,NO,AvgCopy,0,1.139109836,0,0,3497.61293,0,0,0,0,0,40.03148844,0,0,5.020886657,0,67374782758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144417.7145,0,0,0,0.203232072,0,-999,0,0,0,0,0,0,0,0,0,0.030535736,0,0,0,0,0,0,0
OK,1000-0208-131-G456,G456,DFO-A.2.3-13  AHC-13-1049,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,05-Mar-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-170,Mainstream,Dixon or Ross Pass,,,,,,BHM-head trauma,P024,WCVI,WCVI,WCVI,WCVI,49.4056111,-126.1527457,1000-0208-131-G456,Mixed,NO,AvgCopy,0,0,0,0,4761.516372,0,0,0,0,0,231.3713084,0,0,0,0,4540183.247,0,0,0,0,0,0,0,0,0.08566746,0,0,0,0,0,0,0,0,0,0,0,86457.3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.980981335,0,0,0,0,0,0,0
OK,1000-0208-131-G457,G457,DFO-A.2.3-12  AHC-13-1048,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,06-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-186,Mainstream,Mussel Rock or Rant Point,,,,,,Red gut,P024,WCVI,WCVI,WCVI,WCVI,49.26130657,-125.8681311,1000-0208-131-G457,Mixed,NO,AvgCopy,0,0,0,0,27855.64,0,0,0,0,0,77.13947397,0,0,0,0,1294720988,0,0,0,0,0,0,13.89268754,0,0,0,0,0,0,0,0,0,0,0,0,0,3582.602448,0,0,0,15.3905601,0,0,0,0,0,568.3201337,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G46,G46,DFO-A.3.4-154  AHC-12.4427,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,31-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-32,Marine Harvest,Bell Island or Shelter Pass,,,,,,"Eye hemorrhage, blood in brain cavity, suspect trauma",P012,ECVI,JS,VIN,ECVI,50.8325,-127.5203,1000-0208-131-G46,Mixed,NO,AvgCopy,0,-999,0,0,27.96261659,0,0,0,0,0,34.56748508,0,0,-999,0,1.3342E+17,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.735147089,0,0,0,0,15.71823502,14812.38965,0,0,0,0.072458506,0,0,0,0,0,0,0,0,0,0,0,75.37883077,0,0,0,0,0,0,0
OK,1000-0208-131-G461,G461,DFO-A.3.5-40  AHC-13-1051,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,12-Mar-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-172,Marine Harvest,Lochalsh or Sheep Pass,,,,,,__,P007,Northern,CC,Northern,Northern,52.53073798,-128.3616843,1000-0208-131-G461,Mixed,NO,AvgCopy,0,0,0,0,7754.031129,0,0,0,0,0,0,0,0,0,0,41978.00587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17801.7173,0,0,0,883.016875,0,0,0,0,0,0,0,0,0,0,0,788.047905,0,0,0,0,0,0,0
OK,1000-0208-131-G463,G463,DFO-A.2.4-4  AHC-13-0697,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,18-Feb-13,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-169,Grieg Seafood,Muchalat South,,,,,,Red intestine,P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G463,Mixed,NO,AvgCopy,0,1.002502215,0,0,1802.787846,0,0,0,0,0,11.74474392,0,0,0,0,92082323419,0,-999,0,0,0,0,0,0,7.006017143,0,0,0,0,0,0,0,0,0,0,0,371.0717213,0,2181.130716,0,308.8772302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G463,G463,DFO-A.3.2-53  AHC-13-1620,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,10-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-191,Grieg Seafood,Muchalat South,,,,,,__,P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G463,Mixed,NO,AvgCopy,0,1.002502215,0,0,1802.787846,0,0,0,0,0,11.74474392,0,0,0,0,92082323419,0,-999,0,0,0,0,0,0,7.006017143,0,0,0,0,0,0,0,0,0,0,0,371.0717213,0,2181.130716,0,308.8772302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G464,G464,DFO-A.2.4-43  AHC-13-1619,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,15-Apr-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-187,Grieg Seafood,Concepcion,,,,,,"Erosion on posterior of dorsal fin, VPT on swim bladder",P025,WCVI,WCVI,WCVI,WCVI,49.65673775,-126.4823355,1000-0208-131-G464,Mixed,NO,AvgCopy,0,51202.22289,0,0,6899.511614,0,0,0,0,0,90896.08145,0,0,0,0,73210325906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,3.381327654,0,0.248910198,0,0,0,0,0,0,0,0,0,0,0,6.412856432,0,0,0,0,0,0,0
OK,1000-0208-131-G469,G469,DFO-A.3.3-72  AHC-13-1934,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-May-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-178,Mainstream or Marine Harvest,Maude Island or Sir Edmond or Glacier Falls or Swanson Island,,,,,,"VWF on liver, pink brain",P012,ECVI,JS,VIN,ECVI,50.85331622,-126.7602553,1000-0208-131-G469,Mixed,NO,AvgCopy,0,0,0,0,73.82485565,0,0,0,0,0,1388.552266,0,0,0,0,3.3333E+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798178775,0,68.81425722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G47,G47,DFO-A.3.4-155  AHC-12.4428,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,31-Oct-12,Fall,,,Y,Adult,,Aquaculture,1000-0208-S-32,Marine Harvest,Bell Island or Shelter Pass,,,,,,"Belly wall hemorrhaging; peritoneal lining hemorrhaging, SB hemorrhaging",P012,ECVI,JS,VIN,ECVI,50.8325,-127.5203,1000-0208-131-G47,Mixed,NO,AvgCopy,0,0,0.387674652,0,13875.10774,0,0,0,0,0,1.452140625,0,0,0,0,6.94467E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54693365,1207.67253,0,0,0,0.118087424,0,0.269341251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G470,G470,DFO-A.3.3-62  AHC-13-1932,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,07-May-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-178,Mainstream or Marine Harvest,Maude Island or Sir Edmond or Glacier Falls or Swanson Island,,,,,,__,P012,ECVI,JS,VIN,ECVI,50.85331622,-126.7602553,1000-0208-131-G470,Mixed,NO,AvgCopy,0,16.44311642,0,0,1758.637398,0,0,0,0,0,1334.22346,0,0,0,0,4601090.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.401960367,0,100.7768739,0,169.0825923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.745564907,1.916921021,0
OK,1000-0208-131-G471,G471,DFO-A.3.4-66  AHC-13-2180,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,16-May-13,Spring,,,Y,Adult,,Aquaculture,1000-0208-S-192,Marine Harvest,Doyle or Shelter Bay,,,,,,Pale liver,P012,ECVI,JS,VIN,ECVI,50.80821201,-127.4702468,1000-0208-131-G471,Mixed,NO,AvgCopy,0,0,0,0,1965.993658,0,0,0,0,0,710.223056,0,0,0,0,3432528595,0,0,0,0,0,0,7913.323322,0,0,0,0,0,0,0,0,0,0,0,0,0,77712.24849,0,0,0,3.867548148,0,0,0,0,0,0,0,0,0,0,0,0.201152265,0,0,0,0,0,0,0
