"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"4546","1000-0073-118-9266",0,"PARR","SW",2012,"6/13/12",165,1366,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.3491,0,"Mixed","NO","AvgCopy",620996485,0,0,NA,0,NA,NA,NA,29311.71448,0,0,NA,0,NA,0,0,0,0,NA,0,0,900255.9231,0,0,0,0,0,0,NA,0,4.252090452,NA,0,0,0,NA,0,0,NA,0,0,0,2.458536789,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00768080693101388
"4547","1000-0073-118-9268",0,"PARR","SW",2012,"6/13/12",165,1366,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,NA,NA,NA,"U","VIN","ECVI",50.3491,0,"Mixed","NO","AvgCopy",2249.056036,0,0,NA,1734005.855,NA,NA,NA,7583.68185,0,0,NA,0,NA,0,0,0,0,NA,0,0,13237.89929,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,9.322225445,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0122162512143328
"4548","1000-0073-118-9269",0,"PARR","SW",2012,"6/13/12",165,1366,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",105,NA,NA,NA,"U","VIN","ECVI",50.3491,0,"Mixed","NO","AvgCopy",920953417,0,0,NA,117.670252,NA,NA,NA,234767.0062,0,0,NA,0,NA,0,0,0,0,NA,0,0,252703.605,0,0,0,0,0,0,NA,0,9.927301925,NA,0,0,0,NA,0,0,NA,2.838649791,0,0,8.555349251,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.0595431889189364
"4549","1000-0073-118-9270",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",117,NA,NA,NA,"U","VIN","ECVI",50.46951667,0,"Mixed","NO","AvgCopy",153773.5876,0,0,NA,1.196982183,NA,NA,NA,121.87092,0,0,NA,0,NA,0,0,0,0,NA,0,0,3.122721241,0,0,0,0,0,0,NA,0,114626.6834,NA,0,0,0,NA,0,0,NA,0,35.86151577,0,0,0,0,0,0,0,0.562465968,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00120896527571464
"4550","1000-0073-118-9271",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",118,NA,NA,NA,"U","VIN","ECVI",50.46951667,0,"Mixed","NO","AvgCopy",2689409.932,0,0,NA,3.344216783,NA,NA,NA,23415.45986,0,0,NA,0,NA,0,0,0,0,NA,0,0,2171678.914,0,0,0,0,0,0,NA,0,78522.04756,NA,0,0,0,NA,0,0,NA,0,9176.749262,0,19.59749184,0,0,0,0,0,1578.71128,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.00924387647589211
"4551","1000-0073-118-9272",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",105,NA,NA,NA,"U","VIN","ECVI",50.43543333,0,"Mixed","NO","AvgCopy",0.173667367,0,0,NA,2.915270421,NA,NA,NA,28.34351124,0,0,NA,0,NA,0,0,0,0,NA,0,0,57.63508772,0,0,0,0,0,0,NA,0,31090.53645,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000326463713676396
"4552","1000-0073-118-9273",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",111,NA,NA,NA,"U","VIN","ECVI",50.43543333,0,"Mixed","NO","AvgCopy",0.953686468,0,0,NA,1.29928109,NA,NA,NA,18312.58381,0,0,NA,0,NA,0,0,0,0,NA,0,0,3.758985332,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,4.224237223,0,0,0,0,0,4682.684074,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00983621979865225
"4553","1000-0073-118-9274",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",94,NA,NA,NA,"U","VIN","ECVI",50.43543333,0,"Mixed","NO","AvgCopy",1080640.649,0,0,NA,7912602.665,NA,NA,NA,90221.98971,0,0,NA,0,NA,0,0,0,0,NA,0,0,152.1495719,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,10.03125606,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.069831651260438
"4554","1000-0073-118-9276",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",117,NA,NA,NA,"U","VIN","ECVI",50.43543333,0,"Mixed","NO","AvgCopy",1122715.042,0,0,NA,0.225872802,NA,NA,NA,54825.29863,0,0,NA,0,NA,0,0,0,0,NA,0,0,1328055.825,0,0,0,0,0,0,NA,0,240820.6925,NA,0,0,0,NA,0,0,NA,0,0,0,0.273898058,0,0,0,0,0,2987.350415,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.0200421367981847
"4555","1000-0073-118-9277",0,"PARR","SW",2012,"6/14/12",166,1367,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",102,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",0.92921648,0,0,NA,1351.028716,NA,NA,NA,105.3969746,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,11.60858377,NA,0,0,0,NA,0,0,NA,0,0,0,0.100161054,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,3.50224600440961e-05
"4556","1000-0073-118-9278",0,"PARR","SW",2012,"6/14/12",166,1367,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",99,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",2.12e-17,0,0,NA,0,NA,NA,NA,195.3327784,0,0,NA,0,NA,0,0,0,0,NA,0,0,5.347407357,0,0,0,0,0,0,NA,0,2763.575078,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,7.78467147628736e-05
"4557","1000-0073-118-9279",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",94,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",17101.60005,0,0,NA,0,NA,NA,NA,1606.130148,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,128.7754367,0,15.67971686,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000438498140757681
"4558","1000-0073-118-9280",0,"PARR","SW",2012,"6/14/12",166,1367,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",10624.83478,0,0,NA,0,NA,NA,NA,7830.726306,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,2.284828214,NA,0,0,0,NA,0,0,NA,0,38.19236561,0,0.161545274,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00198390320037509
"4559","1000-0073-118-9281",0,"PARR","SW",2012,"6/14/12",166,1367,"Raft","Raft","Thompson","Thompson","Thompson","Summer",106,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",37937.78818,0,0,NA,0,NA,NA,NA,8738.971277,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,59444.29181,NA,0,0,0,NA,0,0,NA,0,0,1.261897561,0,0,0,0,0,0,543.5465248,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00342602138520972
"4560","1000-0073-118-9282",0,"PARR","SW",2012,"6/14/12",166,1367,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",99,NA,NA,NA,"U","VIN","ECVI",50.42301667,0,"Mixed","NO","AvgCopy",586049.4074,0,0,NA,0,NA,NA,NA,6918.315587,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,21742.03234,0,27.43975981,0,0,0,0,0,512.7871966,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00263367944258536
"4561","1000-0073-118-9283",0,"PARR","SW",2012,"6/14/12",166,1367,"Sandpoint","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",116,NA,NA,NA,"U","VIN","ECVI",50.44665,0,"Mixed","NO","AvgCopy",86363.54479,0,0,NA,0,NA,NA,NA,17.76381762,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,225.5343764,NA,0,0,0,NA,0,0,NA,0,0,0,8.502591242,0,0,0,0,0,1223.509398,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00137937776422158
"4562","1000-0073-118-9285",0,"PARR","SW",2012,"6/14/12",166,1367,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",123,NA,NA,NA,"U","VIN","ECVI",50.44665,0,"Mixed","NO","AvgCopy",595080.545,0,0,NA,0,NA,NA,NA,53.20763449,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,276296.8518,NA,0,0,0,NA,0,0,NA,0,697.3726804,0,12.38982213,0,0,0,0,0,15281.25804,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0198211482159508
"4563","1000-0073-118-9286",0,"PARR","SW",2012,"6/14/12",166,1367,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",107,NA,NA,NA,"U","VIN","ECVI",50.44665,0,"Mixed","NO","AvgCopy",4884488.036,0,0,NA,0,NA,NA,NA,118727.0843,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,7598.547628,0,74.76041522,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0303023540186615
"4564","1000-0073-118-9287",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",92,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",21894719.34,0,0,NA,0,NA,NA,NA,1392.025873,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0.31860134,NA,0,0,0,NA,0,0,NA,0.60633805,0,0,13.9737879,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000379617535498199
"4565","1000-0073-118-9288",0,"PARR","SW",2012,"6/14/12",166,1367,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",113,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",3.17e+17,0,0,NA,1.411861585,NA,NA,NA,61414.73625,0,0,NA,0,NA,0,0,0,0,NA,0,0,17105.22692,0,0,0,0,0,0,NA,0,797210.755,NA,0,0,0,NA,0,0,NA,0,202.7419727,0,2.423980393,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.0237511705878641
"4566","1000-0073-118-9289",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",3.91e+17,0,0,NA,160.3339238,NA,NA,NA,31173.79219,0,0,NA,0,NA,0,0,0,0,NA,0,0,1457.540871,0,0,0,0,0,0,NA,0,439890.8862,NA,0,0,0,NA,0,0,NA,0,1.82750249,0,18.94773577,0,0,0,0,0,3287.688934,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.0160937706426705
"4567","1000-0073-118-9290",0,"PARR","SW",2012,"6/14/12",166,1367,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",106,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",4.29e+18,0,0,NA,14.70150987,NA,NA,NA,193000.4523,0,0,NA,0,NA,0,0,0,0,NA,0,0,2162.842582,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,49.32407221,0,0,0,0,0,81882.46107,0,0,NA,0,0,NA,0,1.416903941,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.140111504248404
"4568","1000-0073-118-9291",0,"PARR","SW",2012,"6/14/12",166,1367,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",98,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",1.07e+11,0,0,NA,2.036406057,NA,NA,NA,7642.082581,0,0,NA,0,NA,0,0,0,0,NA,0,0,134009.6845,0,0,0,0,0,0,NA,0,548722.7401,NA,0,0,0,NA,0,0,NA,0,0,0,23.85738021,0,0,0,0,0,4741.01582,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.012908619180521
"4569","1000-0073-118-9292",0,"PARR","SW",2012,"6/14/12",166,1367,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",24930415613,0,0,NA,0,NA,NA,NA,14667.23544,0.135650169,0,NA,0,NA,0,0,0,0,NA,0,0,1068.889789,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,70.8012418,0,0,0,0,0,1.242232319,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0038532060951372
"4570","1000-0073-118-9293",0,"PARR","SW",2012,"6/14/12",166,1367,"Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",107,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",1.25e+13,0,0,NA,0,NA,NA,NA,2.050391178,0,0,NA,0,NA,0,0,0,0,NA,0,0,757062.5066,0,0,0,0,0,0,NA,0,423002.0567,NA,0,0,0,NA,0,0,NA,0,0,0,12.91845226,0,0,0,0,0,6462.769854,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0117452461077413
"4571","1000-0073-118-9294",0,"PARR","SW",2012,"6/14/12",166,1367,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",99,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",1.13e+12,0,0,NA,0.183451241,NA,NA,NA,10276.05947,0,0,NA,0,NA,0,0,0,0,NA,0,0,22744.81724,0,0,0,0,0,0,NA,0,508388.6593,NA,0,0,0,NA,0,0,NA,0,4.957666213,0,184.1453099,0,0,0,0,0,537903.1369,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.604415507241299
"4572","1000-0073-118-9295",0,"PARR","SW",2012,"6/14/12",166,1367,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",102,NA,NA,NA,"U","VIN","ECVI",50.47263333,0,"Mixed","NO","AvgCopy",7.81e+19,0,0,NA,0.367211474,NA,NA,NA,24276.24183,0,0,NA,0,NA,0,0,0,0,NA,0,0,7552.745147,0,0,0,0,0,0,NA,0,1.078152356,NA,0,0,0,NA,0,0,NA,0,80.33995827,0,64.08841229,0,0,0,0,0,1302.881534,0,0,NA,0,0,NA,0,0.310637794,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,8,0.00780136375035935
"4573","1000-0073-118-9324",0,"PARR","SW",2012,"6/14/12",166,1367,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,NA,NA,NA,"U","VIN","ECVI",50.44083333,0,"Mixed","NO","AvgCopy",0.000197573,0,0,NA,265742.7102,NA,NA,NA,8.07716176,0,0,NA,0,NA,0,0,0,0,NA,0,0,60572.60559,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,1.64230649,0,0,0,0,0,4368.746521,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00644197190184644
"4574","1000-0073-118-9325",0,"PARR","SW",2012,"6/14/12",166,1367,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",114,NA,NA,NA,"U","VIN","ECVI",50.44083333,0,"Mixed","NO","AvgCopy",18.679026,0,0,NA,0.821953518,NA,NA,NA,261.4581751,0,0,NA,0,NA,0,0,0,0,NA,0,0,318.4607308,0,0,0,0,0,0,NA,0,2628.979813,NA,0,0,0,NA,0,0,NA,0,334.1125428,0,11.91053603,0,0,0,0,0,1109.622908,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.00135019764412731
"4575","1000-0073-118-9326",0,"PARR","SW",2012,"6/14/12",166,1367,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",110,NA,NA,NA,"U","VIN","ECVI",50.44083333,0,"Mixed","NO","AvgCopy",0.00014347,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,2496.081453,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,7.01230291097215e-07
"4576","1000-0073-118-9327",0,"PARR","SW",2012,"6/14/12",166,1367,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",112,NA,NA,NA,"U","VIN","ECVI",50.44083333,0,"Mixed","NO","AvgCopy",0.152594146,0,0,NA,0,NA,NA,NA,90.64033146,0,0,NA,0,NA,0,0,0,0,NA,0,0,0.287689201,0,0,0,0,0,0,NA,0,2025.341085,NA,0,0,0,NA,0,0,NA,0,1021.233265,0,0,0,0,0,0,0,18715.31565,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.020800722893735
"4577","1000-0073-118-9328",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",113,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",5581.412901,0,0,NA,0,NA,NA,NA,350.1373761,0,0,NA,0,NA,0,0,0,0,NA,0,0,50.88792603,0,0,0,0,0,0,NA,0,13107.84955,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,9078.819203,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0102865789007709
"4578","1000-0073-118-9329",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",105,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",2.97e+13,0,0,NA,0,NA,NA,NA,750593.6793,0,0,NA,0,NA,0,0,0,0,NA,0,0,976.5504206,0,0,0,0,0,0,NA,0,100139.7038,NA,0,0,0,NA,0,0,NA,0,0,0,1183.555195,0,0,0,0,0,1.345520811,0,0,NA,0,0,NA,0,0.399413142,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.193502507581212
"4579","1000-0073-118-9330",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",142098595.5,0,0,NA,0.081637963,NA,NA,NA,20535.31526,0,0,NA,0,NA,0,0,0,0,NA,0,0,8414.025415,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0.014181623,6.637958339,0,0,0,0,0,2.627800834,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00521858078323206
"4580","1000-0073-118-9331",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",107,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",1.67e+12,0,0,NA,0,NA,NA,NA,380315.0904,0,0,NA,0,NA,0,0,0,0,NA,0,0,4324.550728,0,0,0,0,0,0,NA,0,3.749134687,NA,0,0,0,NA,0,0,NA,0,328.9977657,0,51.77975949,0,0,0,0,0,1.780455904,0,0,NA,0,0,NA,0,6.333062909,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.0981075887881663
"4581","1000-0073-118-9332",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",87,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",3.62e+19,0,0,NA,0,NA,NA,NA,175770.0533,0,0,NA,0,NA,0,0,0,0,NA,0,0,693.8033433,0,0,0,0,0,0,NA,0,30145.90369,NA,0,0,0,NA,0,0,NA,0,4.866055375,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,10.40758214,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0475952477985528
"4582","1000-0073-118-9333",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",98,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",18382833251,0,0,NA,0.238342732,NA,NA,NA,434.2213576,0,0,NA,0,NA,0,0,0,0,NA,0,0,3016.337112,0,0,0,0,0,0,NA,0,673163.0139,NA,0,0,0,NA,0,0,NA,0,0,0,25.36654969,0,0,0,0,0,811.1831442,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00797118455699972
"4583","1000-0073-118-9334",0,"PARR","SW",2012,"6/15/12",167,1368,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",88,NA,NA,NA,"U","VIN","ECVI",50.30458333,0,"Mixed","NO","AvgCopy",3.11e+13,0,0,NA,319.29211,NA,NA,NA,42894.74195,0,0,NA,0,NA,0,0,0,0,NA,0,0,3025.927115,0,0,0,0,0,0,NA,0,10.96955014,NA,0,0,0,NA,0,0,NA,0,11.20568724,0,0,0,0,0,0,0,9.916823592,0,0,NA,0,0,NA,0,35.42569465,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,7,0.0203128470387157
"4584","1000-0073-118-9336",0,"PARR","SW",2012,"6/15/12",167,1368,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.3062,0,"Mixed","NO","AvgCopy",3.197062628,0,0,NA,0,NA,NA,NA,3543.448444,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.000897369129867465
"4585","1000-0073-118-9337",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",97,NA,NA,NA,"U","VIN","ECVI",50.3062,0,"Mixed","NO","AvgCopy",4.13774747,0,0,NA,0,NA,NA,NA,271.1949912,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,15.04711697,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,8.53582037015171e-05
"4586","1000-0073-118-9338",0,"PARR","SW",2012,"6/15/12",167,1368,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",100,NA,NA,NA,"U","VIN","ECVI",50.3062,0,"Mixed","NO","AvgCopy",158.2028824,0,0,NA,0,NA,NA,NA,3220.304575,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,236.4508093,0,5.81990027,0,0,0,0,0,0,0,0,NA,0,0,NA,0,3.578236582,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00178266601280496
"4587","1000-0073-118-9339",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",113,NA,NA,NA,"U","VIN","ECVI",50.3062,0,"Mixed","NO","AvgCopy",856.082779,0,0,NA,0,NA,NA,NA,12256.50592,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,6863.589467,NA,0,0,0,NA,0,0,NA,0,5490.470152,0,4.667291693,0,0,0,0,0,0,0,0,NA,0,0,NA,0,1.581246319,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00367032734036425
"4588","1000-0073-118-9340",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.3062,0,"Mixed","NO","AvgCopy",11161.65908,0,0,NA,0,NA,NA,NA,6051.514732,0,0,NA,0,NA,37158.52231,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1394.792948,0,0.131498182,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0548235694358852
