"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","nu_sal","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","ye_ruc","season2","Date2","jd","ocean_yr","jd2","mo_yr"
"859","1000-0172-118-0019",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",110,11.8,0.886551465,-3.052296048,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",2.43e+22,0,0,0,701.3219703,0,0,0,0,0,0,0,0,0.119271542,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"860","1000-0172-118-0020",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",113,12.6,0.873243204,-3.058864785,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",6.11e+22,0,0,0,325.5694089,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"861","1000-0172-118-0002",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",112,13.8,0.982256742,-3.007774982,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",0.050889664,0,0,0,13.19297986,0,0,0,0,0,0,0,0,0,0,0,0,NA,4.741071657,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"862","1000-0172-118-0005",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",117,13.8,0.861631368,-3.064678499,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",3.12e+12,0,0,0,159.707214,0,0,0,0,0,0,0,0,6.534734175,0,0,0,NA,0.626379245,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"863","1000-0172-118-0018",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",118,15,0.912946309,-3.039554763,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",5e+99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"864","1000-0172-118-0014",1,"FW","FW",2011,"5/4/11",124,960,"Cultus Lake","Cultus","Lower Fraser","Lower Fraser","Fraser","Spring",119,15.3,0.907926196,-3.041949453,"","FW","FW",49.07788,-121.978,"Mixed","NO","AvgCopy",4.51e+57,0,0,0,3288.920523,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-04 02:56:56,"124",2011,"124","0011-05"
"865","1000-0177-118-A0249",1,"FW","FW",2012,"5/3/12",124,1325,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",68,2.6,0.826887849,-3.08255339,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",1.9e+14,NA,NA,NA,814.8487596,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"866","1000-0177-118-A0246",1,"FW","FW",2012,"5/3/12",124,1325,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",69,2.8,0.852335857,-3.069389241,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",13967.58732,NA,NA,NA,9.981437456,0,NA,0,NA,0,0,15.71722335,0,0.559042362,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,3.347262677,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"867","1000-0177-118-A0233",1,"FW","FW",2012,"5/3/12",124,1325,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",84,4.5,0.759232264,-3.119625344,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",12370378.2,NA,NA,NA,0,0,NA,0,NA,5.534389912,0,26.6346009,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"868","1000-0177-118-A0243",1,"FW","FW",2012,"5/3/12",124,1325,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",57,1.6,0.863963541,-3.063504584,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",98705057071,NA,NA,NA,1259.318706,0,NA,0,NA,1.511329007,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"869","1000-0177-118-A0235",1,"FW","FW",2012,"5/3/12",124,1325,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",72,3,0.803755144,-3.094876235,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",4.109573815,NA,NA,NA,34.0277905,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,726.0501294,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"870","1000-0177-118-A0250",1,"FW","FW",2012,"5/3/12",124,1325,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",62,2.1,0.881138599,-3.054955774,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",4463120.022,NA,NA,NA,298.0544146,0,NA,0,NA,0,0,0,0,1.573083274,0,0,0,0,15.18126179,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"871","1000-0177-118-A0244",1,"FW","FW",2012,"5/3/12",124,1325,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",65,2.3,0.83750569,-3.077012234,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",262.8905579,NA,NA,NA,175.9642707,0,NA,0,NA,0,0,20.34326679,0,0.628088719,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2.243467186,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"872","1000-0177-118-A0230",1,"FW","FW",2012,"5/3/12",124,1325,"Scotch","Scotch","Thompson","Thompson","Thompson","Spring",83,4.5,0.78700635,-3.104021763,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",6514.519446,NA,NA,NA,475.3011343,0,NA,0,NA,0,0,0,0,28.59620953,0,0,0,0,8.210909477,0,0,0,NA,0,0,0,0,0,0,0,66.47248459,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"873","1000-0177-118-A0245",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",62,1.7,0.713302675,-3.146726147,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",1429293.914,NA,NA,NA,384.6288027,0,NA,0,NA,0,0,0,0,0,0,0,0,0,6.647410056,0,0,0,NA,0,0,0,0,0,0,0,85.17101081,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"874","1000-0177-118-A0247",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",63,2,0.799849628,-3.096991653,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",5885.044282,NA,NA,NA,334.3086736,0,NA,0,NA,0.425362756,0,0,0,0.73772981,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2.306851395,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"875","1000-0177-118-A0232",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",61,2.1,0.925187571,-3.03377021,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",9469.031673,NA,NA,NA,931.288515,0,NA,0,NA,0,0,0.178301537,0,1.697678851,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,7.765228353,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"876","1000-0177-118-A0239",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",67,2.3,0.764721724,-3.116496572,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",3.55e+13,NA,NA,NA,17855.19103,0,NA,0,NA,0,0,0,0,0.165982933,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"877","1000-0177-118-A0237",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",68,2.4,0.763281091,-3.117315496,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",29360118.73,NA,NA,NA,46.21884046,0,NA,0,NA,0,0,72.42254915,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"878","1000-0177-118-A0238",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",69,2.7,0.821895291,-3.085183508,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",5477.502639,NA,NA,NA,1399.647119,0,NA,0,NA,0,0,2.448885395,0,0.501254471,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2.362397582,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"879","1000-0177-118-A0229",1,"FW","FW",2012,"5/3/12",124,1325,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",78,3.5,0.73753772,-3.132215764,"","FW","FW",50.874818,-119.573148,"Mixed","NO","AvgCopy",179.1139808,NA,NA,NA,880.5834753,0,NA,0,NA,0,0,0,0,0.408334252,0,0,0,0,18.7992208,0,0,0,NA,0,0,0,0,0,0,0,3.124686918,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-03 02:56:56,"124",2012,"124","0012-05"
"880","1000-0151-118-1464",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",7.3,3.08,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"881","1000-0151-118-1456",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",7.7,3.44,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",9.87e-19,NA,NA,NA,5174.579836,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"882","1000-0151-118-1460",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",7.9,3.78,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"883","1000-0151-118-1461",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",7.9,4.03,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",-1,NA,1.433411114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"884","1000-0151-118-1470",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.4,4.26,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",2.37e+63,NA,0,NA,2189.932323,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,45.25909247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"885","1000-0151-118-1467",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.3,4.29,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"886","1000-0151-118-1459",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.3,4.4,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"887","1000-0151-118-1466",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.4,4.45,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",3.61e-19,NA,NA,NA,684.5961154,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,52.9441437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"888","1000-0151-118-1455",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.4,4.63,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",2.29e+62,NA,0,NA,94151.83978,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,2.191046071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"889","1000-0151-118-1462",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.6,4.66,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"890","1000-0151-118-1468",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.7,5.23,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"891","1000-0151-118-1469",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.8,5.24,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",1.12e-20,NA,NA,NA,7463.748198,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,32.1394937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"892","1000-0151-118-1465",NA,"FW","FW",2009,"5/6/09",126,NA,"","","","","","Spring",8.8,5.45,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0009-05-06 02:56:56,"126",2009,"126","0009-05"
"893","1000-0043-118-2010_0543",NA,"LFS","FW",2010,"5/6/10",126,NA,"","","","","","Spring",79,0.13,NA,NA,"","FW","FW",49.1329,-122.3262,"Brain","","AvgCopy",462.1182075,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"894","1000-0152-118-1077",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",74,3.02,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",1.75e-21,NA,NA,NA,715660.682,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,59.8717823,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"895","1000-0152-118-1075",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",78,3.72,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",4.172082035,NA,NA,NA,0.940578883,0,NA,0,NA,0,0,0,0,0.119669695,0,0,0,NA,1048729.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"896","1000-0152-118-1078",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",81,3.82,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",1.01e-25,NA,NA,NA,15771.73422,0,NA,0,NA,0,0,0,0,9.030189642,0,0,0,NA,110.4337588,0,0,0,0,0,13.62708934,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"897","1000-0152-118-1079",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",85,4.32,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",1.51e-21,NA,NA,NA,14.54363143,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,1.684219899,0,0,0,0,0,16.13280097,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"898","1000-0152-118-1071",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",87,4.4,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0.004441701,NA,NA,NA,6.771032596,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,17388988.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"899","1000-0152-118-1082",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",86,4.66,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",1.256856931,NA,NA,NA,0,0,NA,0,NA,0,0,8.751464141,0,0,0,0,0,NA,2329.640396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"900","1000-0152-118-1089",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",84,4.82,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0.465916039,NA,NA,NA,1.869601289,0,NA,0,NA,0,0,0,0,0.127793198,0,0,0,NA,1581131.707,0,0,0,0,0,185.7933393,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"901","1000-0152-118-1083",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",88,4.91,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",27.7510682,NA,NA,NA,8.402645754,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,428249.9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"902","1000-0043-124-2010_0576",NA,"LFS","FW",2010,"5/6/10",126,NA,"","","","","","Spring",78,5,NA,NA,"","FW","FW",49.1329,-122.3262,"Gill","","AvgCopy",4.17e+35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"903","1000-0152-118-1081",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",90,5.3,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0.048491925,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,164582.7638,0,0,0,0,0,1.056683809,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"904","1000-0152-118-1073",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",92,5.85,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0.003664999,NA,NA,NA,5.528426685,0,NA,0,NA,0,0,0,0,0.593973875,0,0,0,NA,106713276.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"905","1000-0152-118-1072",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",91,5.97,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0.164125689,NA,NA,NA,22.50508181,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,108776485.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"906","1000-0152-118-1074",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",92,6.1,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",8710004.59,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,9121993.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"907","1000-0152-118-1086",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",91,6.23,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",69.39853257,NA,NA,NA,25.83882495,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,441366.3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"908","1000-0152-118-1090",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",97,6.7,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"909","1000-0152-118-1076",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",95,7.05,NA,NA,"","FW","FW",51.62605,-124.143297,"Gill","","AvgCopy",0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"910","1000-0043-118-2010_0548",NA,"LFS","FW",2010,"5/6/10",126,NA,"","","","","","Spring",97,7.15,NA,NA,"","FW","FW",49.1329,-122.3262,"Brain","","AvgCopy",2.58e-05,NA,NA,NA,3.135535206,13.48705262,NA,0,NA,0,0,0,0,0,0,0,0,NA,24401.77915,0,0.267228172,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
"911","1000-0152-118-1085",NA,"FW","FW",2010,"5/6/10",126,NA,"","","","","","Spring",96,7.18,NA,NA,"","FW","FW",51.62605,-124.143297,"Brain","","AvgCopy",5.82e-05,NA,NA,NA,0,0,NA,0,NA,0,0,5.795837413,0,0,0,0,0,NA,106264.4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0010-05-06 02:56:56,"126",2010,"126","0010-05"
