"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"841","1000-0050-118-C9255",0,"LFS","FW",2013,"5/9/13",129,1696,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",78,4.5,0.948262783,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",365.2227282,0,0,NA,NA,NA,NA,NA,1.653837209,0,NA,NA,0,NA,0,0,0,0,NA,0,0.67834361,NA,0,0,0,0,0,0,NA,0,6151.962455,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00036040509357246
"842","1000-0050-118-C9470",0,"LFS","FW",2013,"5/9/13",129,1696,"Wasko-Roaring","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",74,3.9,0.962430656,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",3131.005778,0,0,NA,NA,NA,NA,NA,11.48580222,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,64.04023464,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1.61055544198779e-05
"843","1000-0050-118-C9472",0,"LFS","FW",2013,"5/9/13",129,1696,"Wasko-Roaring","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",82,4.6,0.834288533,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",403664.2063,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,3290.212022,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,7.178442429,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000166477997975881
"844","1000-0050-118-C9471",0,"LFS","FW",2013,"5/9/13",129,1696,"Wasko-Roaring","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",96,7.2,0.813802083,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",92683.04028,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,5.192682011,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.00039945916663204
"845","1000-0050-118-C9119",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",80,4.1,0.80078125,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",323302.5927,0,0,NA,NA,NA,NA,NA,353.6594067,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,73.14056708,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000401351572624261
"846","1000-0050-118-C9117",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",76,4.6,1.047893279,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",5.19e+36,0,0,NA,NA,NA,NA,NA,404.3276151,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,8.144316972,NA,0,0,0,NA,NA,0,NA,0.696973451,0,0,0.137255914,0,NA,0,0,0,0.492631965,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.000871648600761553
"847","1000-0050-118-C9478",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",81,4.6,0.865571155,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",713.0098441,0,0,NA,NA,NA,NA,NA,969.150989,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1.745299617,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00108994991617309
"848","1000-0050-118-C9206",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",81,4.7,0.884387919,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",20240.65179,0,0,NA,NA,NA,NA,NA,369.2457192,0,NA,NA,0,NA,0,0,0,0,NA,0,1.098397869,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000499733711687525
"849","1000-0050-118-C9205",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",80,4.9,0.95703125,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",237.2563754,0,0,NA,NA,NA,NA,NA,880.7795909,0,NA,NA,0,NA,0,0,0,0,NA,0,1.361940742,NA,0,0,0,0,0,0,NA,0,92.65227955,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00109986902260743
"850","1000-0050-118-C9115",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",83,5.2,0.90942956,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",0.000455576,0,0,NA,NA,NA,NA,NA,8.717471296,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,9.80327063897162e-06
"851","1000-0050-118-C9476",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",83,5.2,0.90942956,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",16203.38811,0,0,NA,NA,NA,NA,NA,1735.968627,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.00195219114504613
"852","1000-0050-118-C9474",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",86,5.7,0.896147509,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",256.9040827,0,0,NA,NA,NA,NA,NA,3328.335634,0,NA,NA,0,NA,0,0,0,0,NA,0,4.824786045,NA,0,0,0,0,0,0,NA,0,6.4693241,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,38.08324313,0,0,0,NA,0,0,0,0,0,0,4,0.00883877660075675
"853","1000-0050-118-C9056",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",90,5.8,0.795610425,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",1.311361543,0,0,NA,NA,NA,NA,NA,1068.793953,0,NA,NA,0,NA,0,0,0,0,NA,0,3.438441767,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00146642708185084
"854","1000-0050-118-C9113",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",84,6,1.012309686,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",3.8e-08,0,0,NA,NA,NA,NA,NA,1819.078431,0,NA,NA,0,NA,0,0,0,0,NA,0,0.518358262,NA,0,0,0,0,0,0,NA,0,4.026843084,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,1.209982174,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00208617213647258
"855","1000-0050-118-C9169",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",90,6,0.823045267,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",9.05e-05,0,0,NA,NA,NA,NA,NA,0.187987185,0,NA,NA,0,NA,0,0,0,0,NA,0,0.663109859,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,5.12226732733207e-05
"856","1000-0050-118-C9475",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",84,6.1,1.029181514,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",2435.216666,0,0,NA,NA,NA,NA,NA,49.74459914,0,NA,NA,0,NA,0,0,0,0,NA,0,8.41194348,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00070304886596069
"857","1000-0050-118-C9114",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",93,6.1,0.758369729,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",1.28e-09,0,0,NA,NA,NA,NA,NA,35.80981935,0,NA,NA,0,NA,0,0,0,0,NA,0,0.067617594,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,4.54717306704497e-05
"858","1000-0050-118-C9204",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",90,6.3,0.864197531,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",0.102283344,0,0,NA,NA,NA,NA,NA,20.59421938,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,43.59107132,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,2.53301153278172e-05
"859","1000-0050-118-C9055",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",94,6.9,0.83074078,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",173.242755,0,0,NA,NA,NA,NA,NA,75.35214358,0,NA,NA,0,NA,0,0,8.404710887,0,NA,0,4.554638012,NA,0,0,0,0,0,0,NA,0,1.950292942,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000436890079614143
"860","1000-0050-118-C9116",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",88,7,1.027188204,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",2.89e+50,0,0,NA,NA,NA,NA,NA,0.384438546,0.29486363,NA,NA,0,NA,0,0,0,0,NA,0,1.525805619,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0.551412481,NA,0,NA,NA,0.29042988,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00291477721272893
"861","1000-0050-118-C9208",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",94,7,0.842780501,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",1525.988099,0,0,NA,NA,NA,NA,NA,2006.639129,0,NA,NA,0,NA,0,0,0,0,NA,0,0.385286161,NA,0,0,0,0,0,0,NA,0,16.72941911,NA,0,0,0,NA,NA,0,NA,0,2.750660331,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00229659484221907
"862","1000-0050-118-C9203",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",99,7.1,0.731733208,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",1406.069524,0,0,NA,NA,NA,NA,NA,9619.611315,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.0108177761601498
"863","1000-0050-118-C9120",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",94,7.2,0.866859944,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",48173.2988,0,0,NA,NA,NA,NA,NA,4987.174906,2.136240729,NA,NA,0,NA,0,0,98.53112592,0,NA,0,7.660179048,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,1.45901203,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0259064662146303
"864","1000-0050-118-C9477",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",98,7.2,0.764987378,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",10.51263616,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0
"865","1000-0050-118-C9207",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",102,7.8,0.735011421,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",4464826316,0,0,NA,NA,NA,NA,NA,833.9065889,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,216.2481608,0,0,0,NA,0,0,0,0,0,0,2,0.0277643556524077
"866","1000-0050-118-C9118",0,"LFS","FW",2013,"5/9/13",129,1696,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",101,8.1,0.78617802,0,"U","FW","FW",49.1329,0,"Mixed","NO","AvgCopy",7.62e+18,0,0,NA,NA,NA,NA,NA,36.30004373,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,4.08213736310185e-05
"867","1000-0154-118-B3116",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",71,2.9,0.810257299,0,"F","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",9.95e-14,NA,0,0,0,0,NA,NA,188471.5162,0,NA,0,0,0,0,0,0,NA,NA,0,1.791975798,NA,0,NA,NA,NA,0,0,0,NA,1588711.39,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,7179.394477,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,4,0.293829495549909
"868","1000-0154-118-A10084",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",74,3.4,0.83904211,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",4.66e-22,0,0,NA,NA,NA,NA,NA,363741.2747,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,371194.5035,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,23272.49665,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.436053425544509
"869","1000-0154-118-A10085",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,3.5,0.82962963,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",8.65e-18,0,0,NA,NA,NA,NA,NA,7715.056117,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1730161.354,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,4536.435711,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0964975084531409
"870","1000-0154-118-A10065",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,3.8,0.800755239,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",190781.2929,0,0,NA,NA,NA,NA,NA,2597.504503,0,NA,NA,0,NA,0,0,0,0,NA,0,4.230808783,NA,0,0,0,0,0,0,NA,0,142448.4399,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,15631.42396,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0160638861544139
"871","1000-0154-118-B3112",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,3.8,0.800755239,0,"F","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",3.78e-12,NA,0,0,0,0,NA,NA,13656.32936,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,1248201.122,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,1962.233149,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,3,0.0782350478197346
"872","1000-0154-118-A10039",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,3.9,0.76171875,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",78303.98611,0,0,NA,NA,NA,NA,NA,680.4448285,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,280356.6264,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2537.316333,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0156557614930891
"873","1000-0154-118-A10056",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,4,0.842900251,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",0.070740105,0,0,NA,NA,NA,NA,NA,40595.99422,0,NA,NA,0,NA,0,0,5.53427152,0,NA,0,1.608627474,NA,0,0,0,0,0,0,NA,0,68002.36023,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,7052.045093,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0517458808253075
"874","1000-0154-118-A10030",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",81,4,0.752670569,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",81202745.47,0,0,NA,NA,NA,NA,NA,596.2482394,0,NA,NA,0,NA,0,0,0,0,NA,0,0.159632483,NA,0,0,0,0,0,0,NA,0,388397.5992,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,981.0636031,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.020383863807865
"875","1000-0154-118-A10023",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",82,4,0.72546829,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",289.306182,0,0,NA,NA,NA,NA,NA,0.52417569,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,411601.6281,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0.118251099,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0204980171731458
"876","1000-0154-118-B3118",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,4.1,0.80078125,0,"F","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",7.65e-15,NA,0,0,0,0,NA,NA,8.075253701,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,3021687.341,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,2410.225752,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,3,0.151368870905893
"877","1000-0154-118-A10083",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,4.2,0.8203125,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",0.000381203,0,0,NA,NA,NA,NA,NA,0.851113329,0,NA,NA,0,NA,0,0,0,0,NA,0,0.600965315,NA,0,0,0,0,0,0,NA,0,1630.811311,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,1744.510605,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.000767168695281069
"878","1000-0154-118-A10044",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",82,4.2,0.761741704,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",4.62e+18,0,0,NA,NA,NA,NA,NA,906.3545072,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,254.6709155,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,1051.580705,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0014169729065698
"879","1000-0154-118-A10024",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",83,4.3,0.75202829,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",1.62e-08,0,0,NA,NA,NA,NA,NA,138.4441315,0,NA,NA,0,NA,0,0,0,0,NA,0,0.454442365,NA,0,0,0,0,0,0,NA,0,2560.916183,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000318178276688411
"880","1000-0154-118-A10021",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",81,4.4,0.827937626,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",222.3747067,0,0,NA,NA,NA,NA,NA,25.46091298,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,324667.611,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,21.27440854,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0162045719093108
"881","1000-0154-118-A10020",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",81,4.5,0.84675439,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",69.24691838,0,0,NA,NA,NA,NA,NA,42.94510205,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,437902.8609,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,268.3737035,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0219537232455997
"882","1000-0154-118-A10068",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",84,4.5,0.759232264,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",118725.1197,0,0,NA,NA,NA,NA,NA,0.651219683,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,3974.006858,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,51464.12477,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0190426791752129
"883","1000-0154-118-A10066",1,"FW","FW",2013,"5/10/13",130,1697,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",85,4.5,0.732749847,0,"0","FW","FW",51.62605,0,"Mixed","NO","AvgCopy",5577118.877,0,0,NA,NA,NA,NA,NA,1240.044209,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,508849.9633,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,1817.589334,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.02740028609807
